Restaurent name,Cuisine types,Rating,Price,Distance,Location,City
The Fancave,"Cafe, Continental, Fast Food, Healthy Food, Tex-Mex, Italian, Mexican, Desserts",4.9,650.0,10.4,"Gomti Nagar, Lucknow",Lucknow
Romeo Lane,"Chinese, Biryani, Italian, North Indian, Asian, Oriental, Desserts, Beverages",3.6,950.0,6.1,"Gomti Nagar, Lucknow",Lucknow
Legend Inn,"North Indian, South Indian, Chinese, Pizza, Momos, Mughlai, Fast Food, Salad",4.3,600.0,7.3,"Gomti Nagar, Lucknow",Lucknow
On High - Hotel Silvete,"North Indian, Chinese, Biryani, Mughlai, Italian, Continental, Desserts, Beverages",4.3,900.0,1.0,"Hazratganj, Lucknow",Lucknow
Spice Caves,"North Indian, Chinese, Mughlai, BBQ, Sichuan, Biryani, Fast Food, Ice Cream",4.3,850.0,4.9,"Gomti Nagar, Lucknow",Lucknow
Awadh Grill,"North Indian, Roast Chicken, Burger, Wraps, Fast Food, Beverages",3.9,600.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Lord of The Drinks,"North Indian, Chinese, Continental, Pizza, Pasta, Fast Food, Beverages",4.4,1500.0,6.2,"Gomti Nagar, Lucknow",Lucknow
Keventers - Milkshakes & Desserts,"Beverages, Shake",3.9,175.0,1.2,"Hazratganj, Lucknow",Lucknow
Leto,"Sushi, Sandwich, Salad, European, Coffee, Japanese, Italian, Beverages",3.6,700.0,3.7,"Aliganj, Lucknow",Lucknow
Crunch Patty,"Cafe, Coffee, Fast Food, Pizza, Sandwich, Beverages",3.6,250.0,6.1,"Jankipuram, Lucknow",Lucknow
Butter Story,"Bakery, Pasta, Italian, Wraps, Sandwich, Desserts, Beverages",3.4,175.0,2.3,"Aliganj, Lucknow",Lucknow
Pizza Hut,"Pizza, Pasta, Italian, Desserts, Beverages",3.6,300.0,1.3,"Mahanagar, Lucknow",Lucknow
Highway Food's,"North Indian, Mughlai, Chinese, Fast Food, Shake, Street Food",3.2,250.0,6.5,"Gomti Nagar, Lucknow",Lucknow
Mocha,"Italian, Continental, North Indian, Fast Food, Desserts, Beverages",4.4,900.0,5.2,"Anand Plaza, Patkapuram, Gomti Nagar, Lucknow",Lucknow
The Pizza House,"Pizza, Fast Food, Street Food, Shake",3.9,150.0,7.9,"Chowk, Lucknow",Lucknow
Pirates of Grill,"North Indian, BBQ, Chinese, Asian, Mughlai, Salad, Oriental, Desserts",4.6,1250.0,6.0,"Cyber Heights, Gomti Nagar, Lucknow",Lucknow
Tonique Bistro & Bar,"North Indian, Mughlai, Italian, Asian, Fast Food, Biryani, Bar Food, Desserts",3.9,900.0,5.2,"Phoenix Plassio Mall, Lucknow",Lucknow
Wat-a-Burger! - India ka Burger,"Burger, Wraps, Fast Food, Desserts, Sandwich, Beverages",3.8,200.0,1.9,"Hazratganj, Lucknow",Lucknow
Momo King,"Chinese, Momos, Rolls, Beverages",4.2,250.0,2.4,"Aliganj, Lucknow",Lucknow
La Sani'z Biryani,"Biryani, Lebanese, North Indian, Beverages",3.7,200.0,9.3,"Aashiana, Lucknow",Lucknow
Nainital Momos,"Momos, Chinese, Street Food, Beverages, Shake",4.1,175.0,10.2,"Aashiana, Lucknow",Lucknow
Burger Singh - Big Punjabi Burgers,"Burger, Fast Food, Momos, Beverages",3.6,200.0,5.0,"Aliganj, Lucknow",Lucknow
The Chocolate Room,"Bakery, Cafe, Coffee, Salad, Italian, Fast Food, Chinese, Mexican",4.1,450.0,1.6,"Hazratganj, Lucknow",Lucknow
Cafe Delhi Heights,"Continental, North Indian, Chinese, Street Food, Fast Food, Seafood, Desserts, Beverages",4.6,750.0,2.6,"Riverside Mall, Gomti Nagar, Lucknow",Lucknow
Kake Di Hatti,"Chinese, North Indian, Pizza, Italian, Desserts, Beverages, Cake",4.2,475.0,6.2,"Gomti Nagar, Lucknow",Lucknow
Foodie,"North Indian, Mughlai, South Indian, Chinese, Fast Food, Biryani, Beverages",3.8,600.0,12.0,"Gomti Nagar, Lucknow",Lucknow
The Diamond Pizza & Chinese Point,"Chinese, North Indian, Pizza, Burger, Fast Food",3.8,150.0,6.3,"Jankipuram, Lucknow",Lucknow
Pizzatarian,"Pizza, Pasta, Fast Food, Burger, Wraps, Rolls, American",3.9,300.0,0.953,"Jankipuram, Lucknow",Lucknow
Spice Sutra,"North Indian, Fast Food, Chinese, Continental, Mughlai, Pizza, Desserts, Beverages",4.4,425.0,7.1,"Gomti Nagar, Lucknow",Lucknow
Delhi Choti Line Restaurant And Cafe,"North Indian, Mughlai",3.3,200.0,4.9,"Jankipuram, Lucknow",Lucknow
Burger Point,"Fast Food, Burger, Beverages",4.0,150.0,5.2,"Aliganj, Lucknow",Lucknow
Cafe Hons - House Of No Sugar,"Italian, Mexican, Continental, Sandwich, Burger, Fast Food, Beverages",4.5,600.0,6.0,"Gomti Nagar, Lucknow",Lucknow
D' Cafe Caribbean,"North Indian, Chinese, Sandwich, Pizza, Desserts, Mughlai, Juices, Shake",3.6,500.0,2.7,"Husain Ganj, Lucknow",Lucknow
Pizza Tavola,"Pizza, Pasta, Sandwich, Fast Food, Tea, Shake, Desserts, Beverages",4.6,425.0,3.6,"Indira Nagar, Lucknow",Lucknow
Falak Numa Restaurant - Hotel Clarks Avadh,"North Indian, Lucknowi, Awadhi, Desserts, Beverages",3.9,1750.0,1.7,"Hotel Clarks Avadh, Hazratganj, Lucknow",Lucknow
Hum Tum Bun Tea,"Chinese, Pizza, Sandwich, Fast Food, Street Food, Tea, Coffee",3.6,175.0,5.7,"Gomti Nagar, Lucknow",Lucknow
Domino's Pizza,"Pizza, Italian, Pasta, Fast Food, Desserts",3.8,200.0,5.3,"Aliganj, Lucknow",Lucknow
Jannat-Dayal Paradise,"Italian, Continental, Finger Food, Desserts",4.0,700.0,4.7,"Hotel Dayal Paradise, Gomti Nagar, Lucknow",Lucknow
Upper Deck - Restro Bar,"North Indian, Chinese, Mughlai, Biryani, Sandwich, Pizza, Fast Food",3.9,550.0,5.2,"Jankipuram, Lucknow",Lucknow
Burger Bong,"Burger, Chinese, Pizza, Momos, Rolls, Fast Food",3.6,125.0,4.6,"Gomti Nagar, Lucknow",Lucknow
The Kalika Hut,"North Indian, Chinese, Mughlai, Fast Food",3.0,250.0,1.7,"Hazratganj, Lucknow",Lucknow
La Pino'z Pizza,"Pizza, Pasta, Italian, Fast Food",3.9,400.0,4.2,"Chowk, Lucknow",Lucknow
Hons  All Day Dining,"Cafe, Coffee, Tea, Shake, Beverages, Continental, Italian, Salad",4.0,300.0,1.6,"Hazratganj, Lucknow",Lucknow
Firefly,"North Indian, South Indian, Chinese, Italian, Thai, Japanese, Beverages, Desserts",4.0,950.0,6.1,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Hudson Chopsticks,"Chinese, Thai, Asian, Fast Food, Beverages, Desserts",4.4,500.0,5.7,"Gomti Nagar, Lucknow",Lucknow
Giani,"Desserts, Ice Cream",3.6,100.0,1.2,"Sapru Marg, Lucknow",Lucknow
Bae House Cafe,"Cafe, Coffee, Pizza, North Indian, Chinese, Fast Food, Desserts, Beverages",3.6,350.0,5.6,"Gomti Nagar, Lucknow",Lucknow
The Square - Novotel,"North Indian, Mughlai, Oriental, Continental, Fast Food, Desserts",4.2,1750.0,7.5,"Novotel, Gomti Nagar, Lucknow",Lucknow
Azrak- Saraca Lucknow,"Chinese, Fast Food, Street Food, North Indian, Kebab, Mughlai, Biryani, Desserts",4.3,1750.0,3.4,"lebua Lucknow, Lucknow",Lucknow
Firdaus - Deep Palace,"North Indian, Chinese, South Indian, Continental, Desserts, Beverages",3.9,600.0,3.4,"Deep Palace, Udaiganj, Lucknow",Lucknow
Destination Lucknow,"North Indian, Mughlai, Biryani",4.0,250.0,4.4,"Indira Nagar, Lucknow",Lucknow
Fauji Da Dhaba,"North Indian, Chinese, South Indian, Street Food",3.3,125.0,8.9,"Gomti Nagar, Lucknow",Lucknow
Al-Baik,"Fast Food, Burger",4.2,150.0,4.3,"Chowk, Lucknow",Lucknow
La Chakhna,"Korean, Bubble Tea, Japanese, Asian",3.3,225.0,3.2,"Aliganj, Lucknow",Lucknow
Uncle Peter's Pancakes,"Waffle, Desserts, Pancake, Sandwich, Fast Food, Beverages",4.0,250.0,9.3,"Aashiana, Lucknow",Lucknow
Fit Food Bistro,"Chinese, Shake, Salad, Cafe, Coffee, Healthy Food, North Indian",3.2,150.0,3.2,"Aliganj, Lucknow",Lucknow
Bukhara Grill,"North Indian, Continental, American, Mughlai, Chinese, Beverages",4.0,800.0,9.2,"Aashiana, Lucknow",Lucknow
Balaji Grand,"North Indian, Chinese",4.0,250.0,4.2,"Charbagh, Lucknow",Lucknow
La Sani'z -Delight In Every Bite,"Cafe, Lebanese, Fast Food, Desserts, Beverages, Chinese",4.0,175.0,3.0,"Indira Nagar, Lucknow",Lucknow
Uncle Fish Fry,"North Indian, Fast Food",3.7,150.0,7.1,"Alambagh, Lucknow",Lucknow
Pizza Cave,"Pizza, Fast Food, Ice Cream, Beverages",3.5,150.0,5.1,"Aliganj, Lucknow",Lucknow
Garden Grille & Bar - Hilton Garden Inn,"North Indian, Asian, Mughlai, Fast Food, Desserts, Ice Cream",4.4,1000.0,5.8,"Gomti Nagar, Lucknow",Lucknow
Indian Culinary Company,"Sandwich, Burger, Pasta, Chinese, Fast Food, Street Food, Beverages",4.0,100.0,8.6,"Aashiana, Lucknow",Lucknow
Foodie Baba,"Pizza, Sandwich, Burger, Fast Food, Salad, Shake, Beverages",4.2,250.0,9.6,"Aashiana, Lucknow",Lucknow
Take Off Point,"Chinese, Fast Food, North Indian, Biryani, Mughlai, Beverages",4.0,200.0,7.1,"Alambagh, Lucknow",Lucknow
Al-Jafran,North Indian,4.6,250.0,3.4,"Nirala Nagar, Lucknow",Lucknow
Ciwaz Veg & Non Veg,"North Indian, Mughlai, Street Food, Chinese, Beverages, Desserts",3.5,250.0,8.8,"Gomti Nagar, Lucknow",Lucknow
Spicy Kitchen,"Chinese, Shake, Sichuan",3.8,150.0,3.5,"Aliganj, Lucknow",Lucknow
TasteBud Restaurant,"North Indian, Chinese, Kebab, Mughlai",4.4,200.0,3.4,"Aliganj, Lucknow",Lucknow
Farzi Café,"North Indian, Mughlai, Italian, Continental, Asian, Fast Food, Desserts, Beverages",4.5,1250.0,6.2,"Gomti Nagar, Lucknow",Lucknow
Gola Sizzlers,"North Indian, Mughlai, Chinese, Continental, Ice Cream",4.3,1000.0,9.8,"Lulu Mall, Lucknow",Lucknow
Biryani Stock Exchange,"Biryani, North Indian, Momos",3.8,300.0,5.6,"Gomti Nagar, Lucknow",Lucknow
Gravy Groovy,"North Indian, Lucknowi, Biryani, Seafood, Fast Food, Continental",4.7,350.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Void Bar & Nightclub,"Continental, Asian, Chinese, Fast Food, Pasta, Pizza, North Indian, Desserts",4.0,750.0,6.1,"Gomti Nagar, Lucknow",Lucknow
L 14 - Renaissance Lucknow Hotel,"North Indian, Mughlai, Continental, Asian, Healthy Food, BBQ, Desserts, Beverages",4.2,1750.0,2.5,"Renaissance Lucknow Hotel, Lucknow",Lucknow
Pandit Ji Ka Dhaba & Family Restaurant,North Indian,3.8,250.0,7.3,"Aliganj, Lucknow",Lucknow
Raj Fast Food,"Chinese, Fast Food",4.2,100.0,9.9,"Transport Nagar, Lucknow",Lucknow
"Gianis - Ice Cream, Shakes & Sundaes","Ice Cream, Desserts, Shake, Beverages",3.6,125.0,1.2,"Hazratganj, Lucknow",Lucknow
Yadav Dhaba,North Indian,3.4,150.0,8.2,"Gomti Nagar, Lucknow",Lucknow
Non Veg Corner & Veg Fast Food,Mughlai,3.9,300.0,7.6,"Rajajipuram, Lucknow",Lucknow
Shri Nathji Bhojanalaya,"North Indian, South Indian, Chinese",4.1,175.0,4.2,"Charbagh, Lucknow",Lucknow
Trinkster,"Fast Food, Sandwich, Burger, Shake, Beverages",4.4,225.0,4.6,"Gomti Nagar, Lucknow",Lucknow
The American Pizza,"Pizza, Fast Food, Beverages",3.5,175.0,4.6,"Indira Nagar, Lucknow",Lucknow
The Food Factory,"North Indian, Mughlai, Beverages, Ice Cream",4.2,300.0,5.0,"Indira Nagar, Lucknow",Lucknow
Baskin Robbins - Ice Cream Desserts,"Ice Cream, Desserts, Beverages",3.9,250.0,1.5,"Mahanagar, Lucknow",Lucknow
ICDC-Influence Car Dining Cafe,"Pizza, Pasta, Fast Food, Momos, Beverages, Desserts",3.8,75.0,6.0,"Gomti Nagar, Lucknow",Lucknow
The Dragon Pizza Point,"Pizza, Burger, Sandwich, Fast Food, Street Food",3.6,150.0,7.1,"Gomti Nagar, Lucknow",Lucknow
The Grand Orion,"North Indian, South Indian, Chinese, Desserts, Juices, Beverages",3.6,500.0,6.4,"Gomti Nagar, Lucknow",Lucknow
Lambardar Haandi Restro,"North Indian, Mughlai",3.6,250.0,9.4,"Aashiana, Lucknow",Lucknow
Cafe De Leila,North Indian,4.0,150.0,4.8,"Gomti Nagar, Lucknow",Lucknow
Chai Mera Yaar,"Momos, Pizza, Burger, Sandwich, Street Food, Tea, Shake, Beverages",3.9,200.0,5.3,"Indira Nagar, Lucknow",Lucknow
Apna Adda,"North Indian, Chinese, South Indian, Fast Food, Desserts, Beverages",3.1,250.0,7.8,"Gomti Nagar, Lucknow",Lucknow
Wok N Roll,"Chinese, Rolls",4.2,225.0,7.0,"Gomti Nagar, Lucknow",Lucknow
Hotspot Restaurant,"North Indian, Chinese, South Indian",3.6,300.0,3.2,"Nirala Nagar, Lucknow",Lucknow
Shriji Foods,"North Indian, Street Food",3.9,100.0,3.7,"Aminabad, Lucknow",Lucknow
DFC,"Healthy Food, Salad, Sandwich, Shake, Beverages",3.9,175.0,6.5,"Alambagh, Lucknow",Lucknow
Mr Bajra,"North Indian, Chinese, Street Food, Fast Food, Beverages",3.8,225.0,2.0,"Mahanagar, Lucknow",Lucknow
Lucknow Bakery,Bakery,3.6,300.0,3.0,"Aliganj, Lucknow",Lucknow
Aafaan,"Biryani, Mughlai, Burger, Rolls, Kebab",4.0,175.0,4.7,"Indira Nagar, Lucknow",Lucknow
Burger Planet & Restaurant,"Fast Food, North Indian, Burger, Beverages",3.9,150.0,5.3,"Aliganj, Lucknow",Lucknow
Foodie Pizza - Baked With Love,"Momos, Chinese, Pizza, Pasta, Shake",3.5,150.0,16.4,"Transport Nagar, Lucknow",Lucknow
Ayushmaan Bakery & Cafe,"Bakery, Fast Food, Desserts, Cafe",3.9,125.0,8.5,"Aashiana, Lucknow",Lucknow
Pizza Cornar,"Pizza, Fast Food",3.9,175.0,6.3,"Jankipuram, Lucknow",Lucknow
The Burger Caffe,"Burger, Fast Food, Desserts, Beverages, Sandwich, Wraps, Pizza",3.9,150.0,3.0,"Indira Nagar, Lucknow",Lucknow
Azamgarh Mutton Do Pyaza,"North Indian, Biryani, Mughlai",3.5,225.0,2.6,"Aliganj, Lucknow",Lucknow
Al-Baik.Com,"Shawarma, Burger, Fast Food, North Indian",3.9,200.0,9.5,"Transport Nagar, Lucknow",Lucknow
Bells & Pepper,"North Indian, Chinese, Pizza, Fast Food, Street Food, Shake, Beverages, Ice Cream",3.9,150.0,8.1,"Aashiana, Lucknow",Lucknow
Yummy In The Tummy,"North Indian, Chinese, Rolls, Pizza, Fast Food",3.6,175.0,6.0,"Jankipuram, Lucknow",Lucknow
The Brother Hood,"North Indian, Biryani, Chinese, Rolls, Mughlai",3.6,400.0,3.6,"Aliganj, Lucknow",Lucknow
Sky Face Restaurant,"North Indian, Italian, Chinese, Fast Food, Street Food, Biryani, Shake, Beverages",3.6,300.0,4.9,"Indira Nagar, Lucknow",Lucknow
The Smoke House Cafe,"Chinese, Sandwich, Fast Food, Beverages",3.6,300.0,4.9,"Indira Nagar, Lucknow",Lucknow
The Outcider Cafe & Lounge,"North Indian, Chinese, Continental, Biryani, Italian, Burger, Fast Food, Beverages",3.6,250.0,11.8,"Aliganj, Lucknow",Lucknow
Big Buns,"Fast Food, Sandwich, Italian, Beverages",2.9,250.0,1.8,"Nishatganj, Lucknow",Lucknow
Knightriders Kitchen,"North Indian, Mughlai, Beverages",3.8,200.0,6.3,"Alambagh, Lucknow",Lucknow
Global Tummy,"Fast Food, Beverages, Sandwich, Shake",3.9,200.0,7.3,"Gomti Nagar, Lucknow",Lucknow
Down Town Cafe,"Chinese, Italian, Fast Food, North Indian, Continental, Beverages, Desserts",3.8,300.0,6.4,"Gomti Nagar, Lucknow",Lucknow
Fauji Dhaba- Sitapur Road,North Indian,3.6,150.0,11.3,"Jankipuram, Lucknow",Lucknow
Heavens Pizza,"Pizza, Fast Food, Continental, Burger, American, Italian",3.5,200.0,7.1,"Gomti Nagar, Lucknow",Lucknow
Mr Bawarchi,North Indian,3.6,125.0,5.3,"Gomti Nagar, Lucknow",Lucknow
Mezbaan Mughali Point,"North Indian, Chinese, Mughlai, Fast Food",3.0,200.0,3.5,"Aliganj, Lucknow",Lucknow
Red Dragon,"Chinese, Momos, Shawarma, Fast Food, Street Food, Beverages",3.8,175.0,5.6,"Gomti Nagar, Lucknow",Lucknow
Arabecue Pizza,"Pizza, Fast Food",3.8,175.0,4.7,"Aliganj, Lucknow",Lucknow
Rajdhani Hotel,"North Indian, Chinese",3.3,150.0,8.9,"Kanpur Road, Lucknow",Lucknow
Ksheer Sagar Mishthaan Bhandar,"Mithai, Street Food",3.2,200.0,7.8,"Gomti Nagar, Lucknow",Lucknow
UP 32 Veg & Non Veg Point,"Mughlai, North Indian",3.2,200.0,2.7,"Indira Nagar, Lucknow",Lucknow
Just Pizza,"Pizza, Italian, Pasta, Mexican",3.7,225.0,14.8,"Transport Nagar, Lucknow",Lucknow
Shahi Darbar,"Mughlai, Awadhi, North Indian",3.7,200.0,2.3,"Aliganj, Lucknow",Lucknow
Foodies Hub,"North Indian, South Indian, Chinese",3.9,150.0,6.0,"Aashiana, Lucknow",Lucknow
Da Pizza Hub,"Pizza, Pasta, Burger, Fast Food, Beverages, Desserts",3.7,150.0,7.4,"Rajajipuram, Lucknow",Lucknow
Sangam Family Restaurant,North Indian,3.0,200.0,3.5,"Aliganj, Lucknow",Lucknow
The Smoke House,"Chinese, Fast Food, Sandwich, Beverages",3.6,250.0,4.9,"Indira Nagar, Lucknow",Lucknow
Selffee Chai,"Chinese, Pizza, Burger, Sandwich, Fast Food, Beverages, Tea, Shake",3.3,150.0,7.3,"Gomti Nagar, Lucknow",Lucknow
Al-Baike,"North Indian, Fast Food, Burger",3.7,200.0,4.7,"Chowk, Lucknow",Lucknow
Burger & Burger,"Burger, Fast Food",3.6,150.0,1.7,"Hazratganj, Lucknow",Lucknow
Burritos,"Pizza, North Indian, Chinese, Fast Food, Mexican, Shake",3.7,150.0,3.7,"Nirala Nagar, Lucknow",Lucknow
B&C Cafe And Bakery,"Pizza, Bakery",3.5,150.0,6.4,"Chowk, Lucknow",Lucknow
Caprice - Radisson Lucknow City Center,"North Indian, Continental, South Indian, Sandwich, Wraps, Fast Food, Salad, Desserts",4.3,950.0,2.5,"Aminabad, Lucknow",Lucknow
Chalte Firte Momos & Special Food,"Momos, Chinese, Pasta, North Indian, Street Food, Shake, Beverages",4.1,125.0,4.8,"Sahara Plaza, Patkapuram, Gomti Nagar, Lucknow",Lucknow
Jamie's Pizzeria By Jamie Oliver,"Italian, Pizza, Fast Food, Desserts, Coffee, Beverages",4.5,600.0,8.8,"Phoenix Plassio Mall, Lucknow",Lucknow
Barkaas Indo-Arabic Restaurant,"Arabian, Mughlai, Kebab, Mandi, Fast Food, Salad, Desserts, Beverages",3.0,650.0,2.3,"Aliganj, Lucknow",Lucknow
Oudhyana - Taj Mahal,"Mughlai, Lucknowi, North Indian",4.9,2100.0,2.6,"Taj Mahal, Lucknow, Lucknow",Lucknow
Raahe kitchen+coffee bar,"Cafe, Coffee, Continental, Asian, Italian, Fast Food, Desserts, Beverages",3.6,1150.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Sky Bar - Renaissance Lucknow Hotel,"Finger Food, Fast Food, Beverages",4.2,1750.0,2.6,"Renaissance Lucknow Hotel, Lucknow",Lucknow
Laxmi Shudh Shakahari Bhojanalya,North Indian,3.2,125.0,3.1,"Khurram Nagar, Lucknow",Lucknow
The Sky Kitchen,"North Indian, Mughlai",3.3,175.0,7.7,"Gomti Nagar, Lucknow",Lucknow
Pizza Spot's,"Pizza, Fast Food, Beverages",3.1,200.0,6.3,"Aliganj, Lucknow",Lucknow
Hot Pizza Lovers,Pizza,3.5,200.0,18.6,"Kanpur Road, Lucknow",Lucknow
Laxmi Fast Food Restaurant,"South Indian, Chinese, North Indian, Fast Food, Beverages",3.1,150.0,5.9,"Aliganj, Lucknow",Lucknow
Bhukkad Point,"Burger, Momos, Pizza, Street Food",3.4,150.0,7.8,"Alambagh, Lucknow",Lucknow
Shawarma Hut,"Shawarma, Sandwich, Rolls, Fast Food",3.3,150.0,5.5,"Gomti Nagar, Lucknow",Lucknow
Testy Point,"North Indian, Chinese",3.2,175.0,7.5,"Gomti Nagar, Lucknow",Lucknow
The Fresh Factory,"Cafe, Italian, Salad, Continental, Healthy Food, Pizza, Pasta, Beverages",4.3,600.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Kasim Biryani,"Mughlai, North Indian",2.8,200.0,3.1,"Indira Nagar, Lucknow",Lucknow
Comesum,"North Indian, Chinese, Fast Food, South Indian, Desserts",2.5,175.0,4.4,"Charbagh, Lucknow",Lucknow
Ramen,"Chinese, Momos, Fast Food, Beverages",3.6,225.0,5.9,"Chowk, Lucknow",Lucknow
Desi Kitchen,Chinese,2.8,150.0,5.2,"Gomti Nagar, Lucknow",Lucknow
Melting Point- Dayal Paradise,"Cafe, Beverages, Italian",3.8,400.0,4.7,"Hotel Dayal Paradise, Gomti Nagar, Lucknow",Lucknow
Cafe Repertwahr,"Chinese, Continental, Sandwich, Burger, Pizza, North Indian, Coffee, Desserts",4.2,550.0,2.6,"Indira Nagar, Lucknow",Lucknow
Marksmen,"Chinese, South Indian, Fast Food, Burger, Continental, Desserts, Beverages",3.9,300.0,1.8,"Lalbagh, Lucknow",Lucknow
Rollarappaa,Rolls,3.6,200.0,4.2,"Aliganj, Lucknow",Lucknow
The Belgian Waffle Co.,"Waffle, Pancake, Desserts, Ice Cream, Beverages",3.6,150.0,5.2,"Indira Nagar, Lucknow",Lucknow
The Happy Plates,"Chinese, Sandwich, Fast Food, Street Food, Pizza, Momos, Desserts, Beverages",3.8,325.0,2.2,"Aliganj, Lucknow",Lucknow
Tunday Kababi - Since 1905,"Kebab, Biryani, Awadhi, North Indian, Desserts",4.4,150.0,4.3,"Chowk, Lucknow",Lucknow
Plum,"North Indian, Mughlai, Continental, Italian, Oriental, Fast Food, Seafood, Desserts",3.9,1500.0,10.8,"Gomti Nagar, Lucknow",Lucknow
Friends Bar And Restaurant,"Chinese, North Indian, Salad, Biryani, Mughlai, Bar Food, Kebab",3.6,800.0,2.0,"Lalbagh, Lucknow",Lucknow
Birthday Cake 24*7 Hours,Bakery,3.6,150.0,6.7,"Shekhpur, Lucknow",Lucknow
Naushijaan,"Biryani, Kebab",3.6,150.0,3.2,"Husain Ganj, Lucknow",Lucknow
The Belgian Waffle Co.,"Waffle, Pancake, Desserts, Ice Cream, Beverages",3.6,150.0,1.2,"Sapru Marg, Lucknow",Lucknow
Pavillion - La Place Sarovar Portico,"North Indian, Mughlai, Chinese, Seafood, Continental, Fast Food, Desserts, Beverages",4.0,1400.0,1.3,"La Place Sarovar Portico, Hazratganj, Lucknow",Lucknow
Melting Point,"Cafe, Coffee, Sandwich, Pizza, Fast Food, Bakery",3.9,425.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Kitchen 11,"North Indian, Chinese, Sichuan",3.8,175.0,5.3,"Aliganj, Lucknow",Lucknow
Dhindhora Fine Dine Restaurant,"North Indian, Chinese, South Indian, Beverages",4.4,500.0,4.0,"Chowk, Lucknow",Lucknow
Aadab- Dayal Paradise,"North Indian, Continental, Chinese, Sichuan, Desserts, Beverages",4.1,700.0,4.7,"Hotel Dayal Paradise, Gomti Nagar, Lucknow",Lucknow
Pizzeria,"North Indian, South Indian, Chinese, Maharashtrian, Burger, Pizza, Beverages, Desserts",3.6,200.0,5.9,"Gomti Nagar, Lucknow",Lucknow
New Balaji Bhojanalay,"North Indian, South Indian, Chinese",3.6,150.0,6.9,"Alambagh, Lucknow",Lucknow
Shaukeens The Bistro,"Chinese, North Indian, Mughlai, Biryani, Beverages",4.2,500.0,4.1,"Aliganj, Lucknow",Lucknow
Zaika By Gemini Continental Hotel,"Chinese, Mughlai, North Indian, Continental, Japanese, Beverages",4.2,1250.0,1.8,"Gemini Continental, Hazratganj, Lucknow",Lucknow
Wichcraft House Of Sandwiches,"Sandwich, Burger, Pizza, North Indian, Continental, Healthy Food, Salad",4.1,300.0,1.1,"Nirala Nagar, Lucknow",Lucknow
Al Baik Restaurant,"North Indian, Fast Food",3.6,150.0,7.9,"Chowk, Lucknow",Lucknow
NH-27 Dhaba,"North Indian, Chinese",3.6,175.0,8.2,"Gomti Nagar, Lucknow",Lucknow
Rama Inn Restaurant,"North Indian, Chinese, Mughlai, Biryani, Fast Food",3.6,500.0,5.9,"Indira Nagar, Lucknow",Lucknow
Burger Lane,"Burger, Fast Food, Street Food",3.6,150.0,9.1,"Kanpur Road, Lucknow",Lucknow
Golmo - Street Food Shop,"Street Food, Fast Food, Pizza, Chinese, Burger",3.6,125.0,6.2,"Jankipuram, Lucknow",Lucknow
Soya Chaap 100 % Veg Corner,"North Indian, South Indian, Chinese",3.6,175.0,3.1,"Triveni Nagar, Lucknow",Lucknow
Apna Kalika Family Restaurant,"North Indian, Chinese, Mughlai",3.6,200.0,8.9,"Gomti Nagar, Lucknow",Lucknow
Pizza Italiano,"Pizza, Fast Food, Beverages",3.6,150.0,2.7,"Indira Nagar, Lucknow",Lucknow
Arabecue Fried Chicken,"Fast Food, Biryani, North Indian, Mughlai",3.6,250.0,4.7,"Chowk, Lucknow",Lucknow
UP 32 Nihari Kulcha,"North Indian, Mughlai, Kebab, Rolls, Momos, Chinese",3.6,200.0,9.2,"Aashiana, Lucknow",Lucknow
Lucknow Handi Chicken,"North Indian, Fast Food, Mughlai",3.6,225.0,4.5,"Chowk, Lucknow",Lucknow
My Bar Headquarters,"Asian, North Indian, Fast Food, Italian, European, Chinese, American, Desserts",4.0,600.0,6.0,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Hudaba Classic,"North Indian, Continental, Italian, Oriental, Chinese, Pizza, Desserts, Coffee",3.6,625.0,9.8,"Gomti Nagar, Lucknow",Lucknow
Om Veg Corner,"South Indian, Rolls, Kebab",3.6,100.0,3.8,"Aishbagh, Lucknow",Lucknow
Wong Shu,"Chinese, Momos",3.6,225.0,2.2,"Indira Nagar, Lucknow",Lucknow
Qasim Alam Muradabadi Biryani,Biryani,3.6,125.0,2.5,"Kaiserbagh, Lucknow",Lucknow
Vivek's,"North Indian, Biryani, Seafood",3.6,225.0,7.1,"Alambagh, Lucknow",Lucknow
Chill Room,"Korean, Chinese, Shake, Beverages",3.6,150.0,9.6,"Transport Nagar, Lucknow",Lucknow
Wow Shake,"Chinese, Fast Food, Biryani, Shake, Beverages",3.6,300.0,5.3,"Jankipuram, Lucknow",Lucknow
Hind Kitchen,"North Indian, South Indian, Chinese, Mughlai, Fast Food, Desserts",3.6,450.0,3.4,"Indira Nagar, Lucknow",Lucknow
Amrit Bakery,Bakery,3.6,425.0,2.1,"Lalbagh, Lucknow",Lucknow
Fukrey Bitezzz,"Chinese, Momos, Wraps, Fast Food, Street Food",3.6,200.0,9.7,"Aashiana, Lucknow",Lucknow
